"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","DT00","DX90","EMNT","EMXT","PRCP","TAVG","TMAX","TMIN"
"USC00043357","41.8452","-123.9647","118.0","2009-01",,,,,"4.20",,,
"USC00043357","41.8452","-123.9647","118.0","2009-02",,,,,"12.75",,,
"USC00043357","41.8452","-123.9647","118.0","2009-03",,,,,"14.40",,,
"USC00043357","41.8452","-123.9647","118.0","2009-04",,,,,"1.74",,,
"USC00046624","34.5883","-118.0938","796.1","2009-01","0","0","26","73","0.00","49.5","63.8","35.1"
"USC00046624","34.5883","-118.0938","796.1","2009-02","0","0","29","74","2.81","48.1","60.3","35.9"
"USC00046624","34.5883","-118.0938","796.1","2009-03","0","0","30","80","0.23","54.0","69.0","38.9"
"USC00046624","34.5883","-118.0938","796.1","2009-04","0","3","33","94","0.00","59.7","75.4","43.9"
"USC00045532","37.2888","-120.5158","46.9","2009-01","0","0","28","70","1.91","46.7","57.6","35.7"
"USC00045532","37.2888","-120.5158","46.9","2009-02","0","0","31","71","2.20","50.6","61.2","40.0"
"USC00045532","37.2888","-120.5158","46.9","2009-03","0","0","30","80","1.17","54.4","67.0","41.8"
"USC00045532","37.2888","-120.5158","46.9","2009-04","0","4","35","95","1.08","60.1","74.9","45.2"
"USC00047953","34.0075","-118.49972","4.3","2009-01",,,,,,,,
"USC00047953","34.0075","-118.49972","4.3","2009-02","0","0","42","86","2.15","57.6","65.0","50.3"
"USC00047953","34.0075","-118.49972","4.3","2009-03","0","0","46","72","0.30","57.5","62.9","52.1"
"USC00047953","34.0075","-118.49972","4.3","2009-04","0","1","47","91","0.00","59.6","65.5","53.6"
"USR0000CMTZ","38.3894","-120.6511","902.2","2009-01","0","0","30","71",,"51.1","57.1","45.0"
"USR0000CMTZ","38.3894","-120.6511","902.2","2009-02","0","0","27","70",,"45.2","51.4","39.1"
"USR0000CMTZ","38.3894","-120.6511","902.2","2009-03","0","0","30","70",,"48.8","56.7","40.9"
"USR0000CMTZ","38.3894","-120.6511","902.2","2009-04","0","0","33","87",,"53.9","63.7","44.2"
"USR0000CEEL","39.8333","-123.0833","457.2","2009-01","0","0","24","80",,"45.9","61.1","30.6"
"USR0000CEEL","39.8333","-123.0833","457.2","2009-02","0","0","27","77",,"45.7","57.0","34.4"
"USR0000CEEL","39.8333","-123.0833","457.2","2009-03","0","0","25","81",,"49.1","63.5","34.8"
"USR0000CEEL","39.8333","-123.0833","457.2","2009-04","0","3","27","95",,"53.9","71.1","36.6"
"USC00046635","33.8275","-116.5097","129.5","2009-01","0","0","36","85","0.00","62.4","74.3","50.4"
"USC00046635","33.8275","-116.5097","129.5","2009-02","0","0","36","82","1.17","59.1","71.3","46.9"
"USC00046635","33.8275","-116.5097","129.5","2009-03","0","3","45","91","0.00","65.7","79.6","51.9"
"USC00046635","33.8275","-116.5097","129.5","2009-04","0","8","46","103","0.00","71.9","86.8","56.9"
"USC00047965","38.45579","-122.71335","50.6","2009-01","0","0","28","84","0.63","51.2","63.8","38.6"
"USC00047965","38.45579","-122.71335","50.6","2009-02","0","0","30","73","8.77","51.4","61.2","41.6"
"USC00047965","38.45579","-122.71335","50.6","2009-03","0",,"31",,"2.77",,,"44.1"
"USC00047965","38.45579","-122.71335","50.6","2009-04","0","3","37","93","0.49","58.8","72.8","44.8"
"USR0000CCAN","41.4342","-120.8678","1314.3","2009-01","0","0","5","59",,"33.0","46.1","19.9"
"USR0000CCAN","41.4342","-120.8678","1314.3","2009-02","0","0","7","64",,"36.2","47.5","24.9"
"USR0000CCAN","41.4342","-120.8678","1314.3","2009-04","0","0","13","86",,"44.2","59.9","28.5"
"USR0000CCAM","32.7214","-116.4631","1049.4","2009-01","0","0","20","76",,"52.5","64.3","40.6"
"USR0000CCAM","32.7214","-116.4631","1049.4","2009-02","0","0","21","78",,"47.4","59.6","35.3"
"USR0000CCAM","32.7214","-116.4631","1049.4","2009-03","0","0","25","82",,"49.2","65.3","33.0"
"USR0000CCAM","32.7214","-116.4631","1049.4","2009-04","0","1","27","90",,"51.7","67.7","35.6"
"USR0000CCAL","41.3075","-122.7958","955.9","2009-01","0","0","18","62",,"40.2","50.2","30.2"
"USR0000CCAL","41.3075","-122.7958","955.9","2009-02","0","0","20","65",,"39.5","48.4","30.7"
"USR0000CCAL","41.3075","-122.7958","955.9","2009-03","0","0","20","69",,"42.6","54.1","31.2"
"USR0000CCAL","41.3075","-122.7958","955.9","2009-04","0","1","24","91",,"49.5","64.0","35.1"
"USR0000CCAA","32.9736","-115.1736","84.7","2009-01","0","0","38","83",,"62.2","74.6","49.9"
"USR0000CCAA","32.9736","-115.1736","84.7","2009-02","0","0","42","88",,"61.8","74.1","49.5"
"USR0000CCAA","32.9736","-115.1736","84.7","2009-03","0","6","44","95",,"67.4","81.6","53.1"
"USR0000CCAA","32.9736","-115.1736","84.7","2009-04","0","10","45","108",,"71.4","85.6","57.2"
"USR0000CEEC","40.1383","-123.8236","135.9","2009-01","0","0","29","73",,"49.0","61.2","36.8"
"USR0000CEEC","40.1383","-123.8236","135.9","2009-02","0","0","32","75",,"47.8","57.8","37.7"
"USR0000CEEC","40.1383","-123.8236","135.9","2009-03","0","0","28","76",,"50.2","61.2","39.2"
"USR0000CEEC","40.1383","-123.8236","135.9","2009-04","0","3","29","97",,"53.8","68.0","39.7"
"USC00044211","33.7572","-116.7066","1639.8","2009-01","0","0","17","71","0.49","45.6","58.7","32.5"
"USC00044211","33.7572","-116.7066","1639.8","2009-02","0","0","9","70","8.69","38.9","50.7","27.0"
"USC00044211","33.7572","-116.7066","1639.8","2009-03","0","0","21","73","0.46","44.5","59.8","29.2"
"USC00044211","33.7572","-116.7066","1639.8","2009-04","0","0","26","83","0.81","49.4","64.1","34.8"
"USW00023110","36.33333","-119.95","70.7","2009-01",,,,,"0.71",,,
"USW00023110","36.33333","-119.95","70.7","2009-02","0","0","28","71","1.04","50.0","62.0","38.0"
"USW00023110","36.33333","-119.95","70.7","2009-03","0","0","24","83","0.39","54.1","69.3","38.9"
"USW00023110","36.33333","-119.95","70.7","2009-04","0","4","32","98","0.04","59.4","76.6","42.2"
"USR0000CTAL","33.4781","-117.4858","366.7","2009-01","0","0","41","85",,"63.8","72.9","54.8"
"USR0000CTAL","33.4781","-117.4858","366.7","2009-02","0","0","38","85",,"57.5","65.9","49.2"
"USR0000CTAL","33.4781","-117.4858","366.7","2009-03","0","0","42","88",,"58.5","69.3","47.7"
"USR0000CTAL","33.4781","-117.4858","366.7","2009-04","0","3","42","99",,"60.6","71.9","49.3"
"USR0000CMTD","37.8817","-121.9142","1173.2","2009-01","0","0","28","70",,"48.5","53.7","43.3"
"USR0000CMTD","37.8817","-121.9142","1173.2","2009-02","0","0","27","60",,"40.7","44.3","37.0"
"USR0000CMTD","37.8817","-121.9142","1173.2","2009-03","0","0","24","64",,"43.5","49.1","37.8"
"USR0000CMTD","37.8817","-121.9142","1173.2","2009-04","0","0","27","78",,"48.3","54.6","42.0"
"USC00046646","37.4436","-122.1402","7.6","2009-01",,,,,"0.93",,,
"USC00046646","37.4436","-122.1402","7.6","2009-02","0","0","32","70","2.19","50.3","59.6","41.0"
"USC00046646","37.4436","-122.1402","7.6","2009-03",,,,,"2.07",,,
"USC00046646","37.4436","-122.1402","7.6","2009-04","0","2","36","98","0.15","58.1","72.5","43.6"
"USC00048829","35.1011","-118.4222","1286.3","2009-01","0","0","19","68","0.64","45.8","56.6","34.9"
"USC00048829","35.1011","-118.4222","1286.3","2009-02",,,,,"1.43",,,
"USC00048829","35.1011","-118.4222","1286.3","2009-03","0","0","22","67","0.47","43.2","54.4","32.0"
"USC00048829","35.1011","-118.4222","1286.3","2009-04","0","0","21","82","0.32","48.1","59.9","36.4"
"USR0000CGHP","40.7817","-120.7844","1877.0","2009-01","1","0","0","66",,"33.2","44.8","21.6"
"USR0000CGHP","40.7817","-120.7844","1877.0","2009-02","0","0","7","51",,"30.9","39.4","22.5"
"USR0000CGHP","40.7817","-120.7844","1877.0","2009-03","0","0","5","62",,"33.0","44.9","21.2"
"USR0000CGHP","40.7817","-120.7844","1877.0","2009-04","0","0","11","74",,"38.7","50.7","26.8"
"USC00041194","34.1866","-118.348","199.6","2009-01",,"1",,"91","0.50",,"74.7",
"USC00041194","34.1866","-118.348","199.6","2009-02","0","0","34","84","5.64","54.3","66.7","41.9"
"USC00041194","34.1866","-118.348","199.6","2009-03",,"0",,"86","0.41",,"70.4",
"USC00041194","34.1866","-118.348","199.6","2009-04",,"3",,"97","0.00",,"73.2",
"USC00045790","34.0191","-118.1052","75.0","2009-01",,,,,,,,
"USC00045790","34.0191","-118.1052","75.0","2009-02",,,,,"1.81",,,
"USC00045790","34.0191","-118.1052","75.0","2009-03",,,,,"0.00",,,
"USC00045790","34.0191","-118.1052","75.0","2009-04",,,,,"0.00",,,
"USR0000CTAN","34.2069","-117.7606","792.5","2009-01","0","0","32","80",,"58.4","67.1","49.7"
"USR0000CTAN","34.2069","-117.7606","792.5","2009-02","0","0","31","78",,"50.3","58.5","42.0"
"USR0000CTAN","34.2069","-117.7606","792.5","2009-03","0","0","34","79",,"53.6","63.6","43.6"
"USR0000CTAN","34.2069","-117.7606","792.5","2009-04","0","2","33","91",,"55.7","66.6","44.9"
"USC00047731","36.4375","-121.7092","182.9","2009-01",,,,,"1.76",,,
"USC00047731","36.4375","-121.7092","182.9","2009-02",,,,,"7.07",,,
"USC00047731","36.4375","-121.7092","182.9","2009-03",,,,,"3.86",,,
"USC00047731","36.4375","-121.7092","182.9","2009-04",,,,,"0.43",,,
"USC00043134","39.01","-120.8455","919.0","2009-01",,,,,"4.67",,,
"USC00043134","39.01","-120.8455","919.0","2009-02",,,,,"10.70",,,
"USC00043134","39.01","-120.8455","919.0","2009-03",,,,,"8.20",,,
"USC00043134","39.01","-120.8455","919.0","2009-04",,,,,"2.76",,,
"USC00044223","32.8488","-115.5666","-19.5","2009-01","0","0","32","82","0.00","58.6","74.6","42.6"
"USC00044223","32.8488","-115.5666","-19.5","2009-02","0","0","38","88","0.46","58.9","74.2","43.6"
"USC00044223","32.8488","-115.5666","-19.5","2009-03","0","4","39","92","0.00","65.0","81.1","48.8"
"USC00044223","32.8488","-115.5666","-19.5","2009-04","0","9","42","102","0.00","69.8","85.9","53.7"
"USC00045311","40.5411","-121.5766","1752.6","2009-02",,,,,"7.16",,,
"USC00045311","40.5411","-121.5766","1752.6","2009-04",,,,,"1.12",,,
"USC00045795","36.59031","-121.9055","79.2","2009-01","0","0","35","80","2.42","54.5","63.7","45.3"
"USC00045795","36.59031","-121.9055","79.2","2009-02","0","0","39","76","5.77","52.0","58.8","45.2"
"USC00045795","36.59031","-121.9055","79.2","2009-03","0","0","36","73","2.68","51.8","59.1","44.5"
"USC00045795","36.59031","-121.9055","79.2","2009-04","0","3","38","93","0.30","54.2","61.8","46.6"
"USR0000CTAR","33.3722","-117.3589","279.8","2009-01","0","0","39","88",,"63.2","72.4","54.1"
"USR0000CTAR","33.3722","-117.3589","279.8","2009-02","0","0","39","85",,"56.9","64.8","48.9"
"USR0000CTAR","33.3722","-117.3589","279.8","2009-03","0","0","41","83",,"57.2","66.2","48.2"
"USR0000CTAR","33.3722","-117.3589","279.8","2009-04","0","3","43","103",,"60.1","68.8","51.3"
"US1CAOR0003","33.864511","-117.781442","110.0","2009-01",,,,,"0.19",,,
"USR0000CCOH","39.8717","-121.7689","528.2","2009-01","0","0","33","78",,"53.3","59.9","46.7"
"USR0000CCOH","39.8717","-121.7689","528.2","2009-02","0","0","34","69",,"47.9","53.3","42.5"
"USR0000CCOH","39.8717","-121.7689","528.2","2009-03","0","0","33","76",,"52.5","60.2","44.7"
"USR0000CCOH","39.8717","-121.7689","528.2","2009-04","0","2","36","91",,"58.1","67.9","48.3"
"USR0000CCOL","41.775","-122.9503","1674.3","2009-01","0","0","17","66",,"40.3","46.6","33.9"
"USR0000CCOL","41.775","-122.9503","1674.3","2009-02","0","0","16","60",,"34.2","40.3","28.1"
"USR0000CCOL","41.775","-122.9503","1674.3","2009-03","0","0","15","56",,"34.5","42.2","26.7"
"USR0000CCOL","41.775","-122.9503","1674.3","2009-04","0","0","18","78",,"41.9","52.4","31.5"
"USC00049490","40.7367","-122.9404","627.3","2009-01","0","0","20","65","1.24","41.5","53.8","29.2"
"USC00049490","40.7367","-122.9404","627.3","2009-02","0","0","21","71","5.74","41.8","52.3","31.2"
"USC00049490","40.7367","-122.9404","627.3","2009-03","0","0","20","76","2.07","46.7","61.4","32.0"
"USC00049490","40.7367","-122.9404","627.3","2009-04","0","2","23","92","0.66","51.6","69.5","33.8"
"US1CAOR0001","33.82906","-117.77","247.2","2009-01",,,,,"0.52",,,
"US1CAOR0001","33.82906","-117.77","247.2","2009-02",,,,,"2.40",,,
"US1CAOR0001","33.82906","-117.77","247.2","2009-04",,,,,"0.03",,,
"USW00023161","34.8536","-116.7858","584.3","2009-01","0","0","25","72","0.03","50.6","64.4","36.7"
"USW00023161","34.8536","-116.7858","584.3","2009-02","0","0","29","76","0.73","50.3","62.6","37.9"
"USW00023161","34.8536","-116.7858","584.3","2009-03","0","0","34","84","0.01","57.4","71.9","42.9"
"USW00023161","34.8536","-116.7858","584.3","2009-04","0","5","33","96","0.00","63.6","79.0","48.2"
"USR0000CPHI","33.0164","-116.6339","0.0","2009-01","0","0","27","73",,"53.4","62.1","44.6"
"USR0000CPHI","33.0164","-116.6339","0.0","2009-02","0","0","25","76",,"47.6","57.1","38.1"
"USR0000CPHI","33.0164","-116.6339","0.0","2009-03","0","0","24","80",,"50.0","62.2","37.8"
"USR0000CPHI","33.0164","-116.6339","0.0","2009-04","0","0","30","88",,"52.4","64.6","40.2"
"US1CAOR0006","33.74552","-117.61986","424.9","2009-01",,,,,"0.27",,,
"US1CAOR0006","33.74552","-117.61986","424.9","2009-02",,,,,"6.54",,,
"US1CAOR0006","33.74552","-117.61986","424.9","2009-03",,,,,"0.36",,,
"US1CAOR0006","33.74552","-117.61986","424.9","2009-04",,,,,"0.13",,,
"USW00024259","41.78139","-122.46806","808.0","2009-01","0","0","16","54","0.74","35.3","46.3","24.3"
"USW00024259","41.78139","-122.46806","808.0","2009-02","0","0","15","67","1.02","38.8","51.5","26.1"
"USW00024259","41.78139","-122.46806","808.0","2009-03","0","0","18","66","1.09","41.3","54.0","28.7"
"USW00024259","41.78139","-122.46806","808.0","2009-04","0","1","15","90","0.48","47.5","63.7","31.3"
"USR0000CCOA","33.8744","-117.5492","195.1","2009-01","0","0","37","87",,"61.2","73.5","48.9"
"USR0000CCOA","33.8744","-117.5492","195.1","2009-02","0","1","34","90",,"56.0","67.4","44.6"
"USR0000CCOA","33.8744","-117.5492","195.1","2009-03","0","0","39","88",,"59.4","72.7","46.0"
"USR0000CCOA","33.8744","-117.5492","195.1","2009-04","0","5","41","102",,"63.2","76.9","49.5"
"USW00024257","40.5175","-122.2986","151.5","2009-01","0","0","26","78","0.94","49.7","63.0","36.4"
"USW00024257","40.5175","-122.2986","151.5","2009-02","0","0","27","72","8.98","47.5","56.4","38.5"
"USW00024257","40.5175","-122.2986","151.5","2009-03","0","0","30","79","1.16","53.2","64.8","41.6"
"USW00024257","40.5175","-122.2986","151.5","2009-04","0","4","31","96","0.72","58.5","72.9","44.2"
"USR0000CCP9","34.3617","-118.4217","1219.2","2009-01","0","0","31","69",,"52.2","57.8","46.7"
"USR0000CCP9","34.3617","-118.4217","1219.2","2009-02","0","0","28","73",,"46.0","52.1","39.9"
"USR0000CCP9","34.3617","-118.4217","1219.2","2009-03","0","0","32","76",,"50.0","58.1","42.0"
"USR0000CCP9","34.3617","-118.4217","1219.2","2009-04","0","0","31","88",,"53.2","62.5","44.0"
"USR0000CPIE","40.2461","-120.6422","1737.4","2009-01","0","0","8","67",,"37.3","47.2","27.3"
"USR0000CPIE","40.2461","-120.6422","1737.4","2009-02","0","0","10","61",,"34.4","42.3","26.4"
"USR0000CPIE","40.2461","-120.6422","1737.4","2009-03","0","0","12","60",,"36.5","46.7","26.4"
"USR0000CPIE","40.2461","-120.6422","1737.4","2009-04","0","0","22","78",,"42.6","53.0","32.2"
"USC00040673","37.0855","-122.0797","128.0","2009-01","0","0","25","82","0.95","52.2","68.8","35.6"
"USC00040673","37.0855","-122.0797","128.0","2009-02","0","0","29","81","17.95","49.9","60.3","39.5"
"USC00040673","37.0855","-122.0797","128.0","2009-03","0","0","27","82","4.57","52.9","67.1","38.7"
"USC00040673","37.0855","-122.0797","128.0","2009-04","0","3","30","100","0.62","56.7","72.4","40.9"
"USR0000CCOU","39.0189","-122.4119","635.5","2009-01","0","0","31","75",,"51.4","61.1","41.6"
"USR0000CCOU","39.0189","-122.4119","635.5","2009-02","0","0","29","67",,"45.6","53.1","38.2"
"USR0000CCOU","39.0189","-122.4119","635.5","2009-03","0","0","30","79",,"51.4","63.2","39.7"
"USR0000CCOU","39.0189","-122.4119","635.5","2009-04","0","3","32","96",,"57.0","70.9","43.0"
"USR0000CPIH","36.6853","-119.0","1237.5","2009-01","0","0","26","73",,"48.5","57.6","39.4"
"USR0000CPIH","36.6853","-119.0","1237.5","2009-02","0","0","22","71",,"43.2","51.9","34.6"
"USR0000CPIH","36.6853","-119.0","1237.5","2009-03","0","0","25","67",,"45.5","54.9","36.0"
"USR0000CPIH","36.6853","-119.0","1237.5","2009-04","0","0","29","84",,"50.1","60.7","39.5"
"USC00040436","35.27611","-116.06278","293.2","2009-01","0","0","23","73","0.02","50.2","66.4","33.9"
"USC00040436","35.27611","-116.06278","293.2","2009-02","0","0","31","77","0.49","52.3","67.2","37.5"
"USC00040436","35.27611","-116.06278","293.2","2009-03","0","0","33","89","0.00","59.2","76.5","41.8"
"USC00040436","35.27611","-116.06278","293.2","2009-04","0","6","38","101","0.02","67.2","83.9","50.5"
"USR0000CLAB","37.0547","-121.0531","106.7","2009-01","0","0","36","68",,"49.8","57.6","42.0"
"USR0000CLAB","37.0547","-121.0531","106.7","2009-02","0","0","39","65",,"52.5","59.4","45.6"
"USR0000CLAB","37.0547","-121.0531","106.7","2009-04","0","4","44","96",,"61.6","72.9","50.3"
"USR0000CCOO","40.2569","-124.2661","899.2","2009-01","0","0","27","83",,"49.8","57.2","42.4"
"USR0000CCOO","40.2569","-124.2661","899.2","2009-02","0","0","27","68",,"41.3","46.2","36.4"
"USR0000CCOO","40.2569","-124.2661","899.2","2009-03","0","0","27","67",,"41.6","48.3","35.0"
"USR0000CCOO","40.2569","-124.2661","899.2","2009-04","0","1","29","91",,"45.8","54.4","37.1"
"USR0000CCON","34.1942","-116.9131","1712.4","2009-01","0","0","21","68",,"47.0","58.2","35.8"
"USR0000CCON","34.1942","-116.9131","1712.4","2009-02","0","0","15","70",,"41.1","53.2","29.0"
"USR0000CCON","34.1942","-116.9131","1712.4","2009-03","0","0","20","70",,"44.3","58.0","30.6"
"USR0000CCON","34.1942","-116.9131","1712.4","2009-04","0","0","24","81",,"47.8","61.1","34.6"
"USR0000CESP","38.2428","-120.515","780.0","2009-01","0","0","26","82",,"50.2","64.5","35.9"
"USR0000CESP","38.2428","-120.515","780.0","2009-02","0","0","23","82",,"47.4","59.1","35.7"
"USR0000CESP","38.2428","-120.515","780.0","2009-03","0","0","25","78",,"49.3","62.8","35.7"
"USR0000CESP","38.2428","-120.515","780.0","2009-04","0","3","28","92",,"53.8","69.0","38.6"
"USR0000CCOR","36.9911","-121.7978","137.2","2009-01","0","0","30","87",,"54.4","70.4","38.4"
"USR0000CCOR","36.9911","-121.7978","137.2","2009-02","0","0","32","85",,"53.1","64.5","41.6"
"USR0000CCOR","36.9911","-121.7978","137.2","2009-03","0","0","32","81",,"54.6","68.2","41.1"
"USR0000CCOR","36.9911","-121.7978","137.2","2009-04","0","3","34","103",,"57.2","72.2","42.2"
"US1CAOR0013","33.868482","-117.821767","78.0","2009-03",,,,,"0.23",,,
"US1CAOR0013","33.868482","-117.821767","78.0","2009-04",,,,,"0.17",,,
"USW00023174","33.938","-118.3888","29.6","2009-01","0","0","42","84","0.51","60.1","69.6","50.6"
"USW00023174","33.938","-118.3888","29.6","2009-02","0","0","41","82","3.41","56.2","63.7","48.8"
"USW00023174","33.938","-118.3888","29.6","2009-03","0","0","46","77","0.05","57.7","64.1","51.4"
"USW00023174","33.938","-118.3888","29.6","2009-04","0","2","46","95","0.00","60.2","67.6","52.7"
"US1CAOR0010","33.5093","-117.728","260.9","2009-02",,,,,"1.88",,,
"USC00047085","39.8053","-120.4719","1478.3","2009-01","0","0","5","59","1.04","33.1","46.3","19.8"
"USC00047085","39.8053","-120.4719","1478.3","2009-02","0","0","1","63","3.56","33.1","44.7","21.6"
"USC00047085","39.8053","-120.4719","1478.3","2009-03","0","0","5","64","4.46","36.8","49.2","24.3"
"USC00047085","39.8053","-120.4719","1478.3","2009-04","0","0","19","81","0.18","43.7","59.6","27.8"
"US1CAOR0011","33.7314","-117.8713","24.7","2009-03",,,,,"0.09",,,
"US1CAOR0011","33.7314","-117.8713","24.7","2009-04",,,,,"0.08",,,
"USC00040449","36.9092","-119.0883","528.8","2009-01",,,,,"3.31",,,
"USC00040449","36.9092","-119.0883","528.8","2009-02",,,,,"5.56",,,
"USC00040449","36.9092","-119.0883","528.8","2009-03",,,,,"2.39",,,
"USC00040449","36.9092","-119.0883","528.8","2009-04",,,,,"1.55",,,
"USR0000CTOM","37.3761","-119.1783","2748.7","2009-01","0","0","14","57",,"37.8","43.4","32.2"
"USR0000CTOM","37.3761","-119.1783","2748.7","2009-02","0","0","6","55",,"28.0","35.0","21.1"
"USR0000CTOM","37.3761","-119.1783","2748.7","2009-03","0","0","9","49",,"31.5","38.2","24.7"
"USR0000CTOM","37.3761","-119.1783","2748.7","2009-04","0","0","8","60",,"33.9","41.6","26.1"
"USW00023179","34.7675","-114.6188","271.3","2009-01","0","0","34","75","0.06","57.1","67.3","46.9"
